X,HGL
55.6,0.648829
55.61,0.64885
55.62,0.648871
55.63,0.648892
55.64,0.648913
55.65,0.648933
55.66,0.648954
55.67,0.648975
55.68,0.648996
55.69,0.649017
55.7,0.649038
55.71,0.649059
55.72,0.64908
55.73,0.6491
55.74,0.649121
55.75,0.649142
55.76,0.649163
55.77,0.649184
55.78,0.649205
55.79,0.649226
55.8,0.649246
55.81,0.649267
55.82,0.649288
55.83,0.649309
55.84,0.64933
55.85,0.649351
55.86,0.649371
55.87,0.649392
55.88,0.649413
55.89,0.649434
55.9,0.649455
55.91,0.649476
55.92,0.649496
55.93,0.649517
55.94,0.649538
55.95,0.649559
55.96,0.64958
55.97,0.649601
55.98,0.649621
55.99,0.649642
56,0.649663
56.01,0.649684
56.02,0.649705
56.03,0.649725
56.04,0.649746
56.05,0.649767
56.06,0.649788
56.07,0.649809
56.08,0.64983
56.09,0.64985
56.1,0.649871
56.11,0.649892
56.12,0.649913
56.13,0.649934
56.14,0.649954
56.15,0.649975
56.16,0.649996
56.17,0.650017
56.18,0.650037
56.19,0.650058
56.2,0.650079
56.21,0.6501
56.22,0.650121
56.23,0.650141
56.24,0.650162
56.25,0.650183
56.26,0.650204
56.27,0.650224
56.28,0.650245
56.29,0.650266
56.3,0.650287
56.31,0.650308
56.32,0.650328
56.33,0.650349
56.34,0.65037
56.35,0.650391
56.36,0.650411
56.37,0.650432
56.38,0.650453
56.39,0.650474
56.4,0.650494
56.41,0.650515
56.42,0.650536
56.43,0.650557
56.44,0.650577
56.45,0.650598
56.46,0.650619
56.47,0.65064
56.48,0.65066
56.49,0.650681
56.5,0.650702
56.51,0.650723
56.52,0.650743
56.53,0.650764
56.54,0.650785
56.55,0.650805
56.56,0.650826
56.57,0.650847
56.58,0.650868
56.59,0.650888
56.6,0.650909
56.61,0.65093
56.62,0.65095
56.63,0.650971
56.64,0.650992
56.65,0.651013
56.66,0.651033
56.67,0.651054
56.68,0.651075
56.69,0.651095
56.7,0.651116
56.71,0.651137
56.72,0.651158
56.73,0.651178
56.74,0.651199
56.75,0.65122
56.76,0.65124
56.77,0.651261
56.78,0.651282
56.79,0.651302
56.8,0.651323
56.81,0.651344
56.82,0.651364
56.83,0.651385
56.84,0.651406
56.85,0.651426
56.86,0.651447
56.87,0.651468
56.88,0.651489
56.89,0.651509
56.9,0.65153
56.91,0.651551
56.92,0.651571
56.93,0.651592
56.94,0.651613
56.95,0.651633
56.96,0.651654
56.97,0.651675
56.98,0.651695
56.99,0.651716
57,0.651736
57.01,0.651757
57.02,0.651778
57.03,0.651798
57.04,0.651819
57.05,0.65184
57.06,0.65186
57.07,0.651881
57.08,0.651902
57.09,0.651922
57.1,0.651943
57.11,0.651964
57.12,0.651984
57.13,0.652005
57.14,0.652025
57.15,0.652046
57.16,0.652067
57.17,0.652087
57.18,0.652108
57.19,0.652129
57.2,0.652149
57.21,0.65217
57.22,0.65219
57.23,0.652211
57.24,0.652232
57.25,0.652252
57.26,0.652273
57.27,0.652294
57.28,0.652314
57.29,0.652335
57.3,0.652355
57.31,0.652376
57.32,0.652397
57.33,0.652417
57.34,0.652438
57.35,0.652458
57.36,0.652479
57.37,0.6525
57.38,0.65252
57.39,0.652541
57.4,0.652561
57.41,0.652582
57.42,0.652603
57.43,0.652623
57.44,0.652644
57.45,0.652664
57.46,0.652685
57.47,0.652705
57.48,0.652726
57.49,0.652747
57.5,0.652767
57.51,0.652788
57.52,0.652808
57.53,0.652829
57.54,0.652849
57.55,0.65287
57.56,0.652891
57.57,0.652911
57.58,0.652932
57.59,0.652952
57.6,0.652973
57.61,0.652993
57.62,0.653014
57.63,0.653034
57.64,0.653055
57.65,0.653076
57.66,0.653096
57.67,0.653117
57.68,0.653137
57.69,0.653158
57.7,0.653178
57.71,0.653199
57.72,0.653219
57.73,0.65324
57.74,0.65326
57.75,0.653281
57.76,0.653302
57.77,0.653322
57.78,0.653343
57.79,0.653363
57.8,0.653384
57.81,0.653404
57.82,0.653425
57.83,0.653445
57.84,0.653466
57.85,0.653486
57.86,0.653507
57.87,0.653527
57.88,0.653548
57.89,0.653568
57.9,0.653589
57.91,0.653609
57.92,0.65363
57.93,0.65365
57.94,0.653671
57.95,0.653691
57.96,0.653712
57.97,0.653732
57.98,0.653753
57.99,0.653773
58,0.653794
58.01,0.653814
58.02,0.653835
58.03,0.653855
58.04,0.653876
58.05,0.653896
58.06,0.653917
58.07,0.653937
58.08,0.653958
58.09,0.653978
58.1,0.653999
58.11,0.654019
58.12,0.65404
58.13,0.65406
58.14,0.654081
58.15,0.654101
58.16,0.654122
58.17,0.654142
58.18,0.654163
58.19,0.654183
58.2,0.654203
58.21,0.654224
58.22,0.654244
58.23,0.654265
58.24,0.654285
58.25,0.654306
58.26,0.654326
58.27,0.654347
58.28,0.654367
58.29,0.654388
58.3,0.654408
58.31,0.654428
58.32,0.654449
58.33,0.654469
58.34,0.65449
58.35,0.65451
58.36,0.654531
58.37,0.654551
58.38,0.654572
58.39,0.654592
58.4,0.654612
58.41,0.654633
58.42,0.654653
58.43,0.654674
58.44,0.654694
58.45,0.654715
58.46,0.654735
58.47,0.654755
58.48,0.654776
58.49,0.654796
58.5,0.654817
58.51,0.654837
58.52,0.654858
58.53,0.654878
58.54,0.654898
58.55,0.654919
58.56,0.654939
58.57,0.65496
58.58,0.65498
58.59,0.655
58.6,0.655021
58.61,0.655041
58.62,0.655062
58.63,0.655082
58.64,0.655102
58.65,0.655123
58.66,0.655143
58.67,0.655164
58.68,0.655184
58.69,0.655204
58.7,0.655225
58.71,0.655245
58.72,0.655266
58.73,0.655286
58.74,0.655306
58.75,0.655327
58.76,0.655347
58.77,0.655367
58.78,0.655388
58.79,0.655408
58.8,0.655429
58.81,0.655449
58.82,0.655469
58.83,0.65549
58.84,0.65551
58.85,0.65553
58.86,0.655551
58.87,0.655571
58.88,0.655592
58.89,0.655612
58.9,0.655632
58.91,0.655653
58.92,0.655673
58.93,0.655693
58.94,0.655714
58.95,0.655734
58.96,0.655754
58.97,0.655775
58.98,0.655795
58.99,0.655815
59,0.655836
59.01,0.655856
59.02,0.655876
59.03,0.655897
59.04,0.655917
59.05,0.655937
59.06,0.655958
59.07,0.655978
59.08,0.655998
59.09,0.656019
59.1,0.656039
59.11,0.656059
59.12,0.65608
59.13,0.6561
59.14,0.65612
59.15,0.656141
59.16,0.656161
59.17,0.656181
59.18,0.656202
59.19,0.656222
59.2,0.656242
59.21,0.656263
59.22,0.656283
59.23,0.656303
59.24,0.656324
59.25,0.656344
59.26,0.656364
59.27,0.656384
59.28,0.656405
59.29,0.656425
59.3,0.656445
59.31,0.656466
59.32,0.656486
59.33,0.656506
59.34,0.656526
59.35,0.656547
59.36,0.656567
59.37,0.656587
59.38,0.656608
59.39,0.656628
59.4,0.656648
59.41,0.656668
59.42,0.656689
59.43,0.656709
59.44,0.656729
59.45,0.65675
59.46,0.65677
59.47,0.65679
59.48,0.65681
59.49,0.656831
59.5,0.656851
59.51,0.656871
59.52,0.656891
59.53,0.656912
59.54,0.656932
59.55,0.656952
59.56,0.656973
59.57,0.656993
59.58,0.657013
59.59,0.657033
59.6,0.657054
59.61,0.657074
59.62,0.657094
59.63,0.657114
59.64,0.657135
59.65,0.657155
59.66,0.657175
59.67,0.657195
59.68,0.657216
59.69,0.657236
59.7,0.657256
59.71,0.657276
59.72,0.657296
59.73,0.657317
59.74,0.657337
59.75,0.657357
59.76,0.657377
59.77,0.657398
59.78,0.657418
59.79,0.657438
59.8,0.657458
59.81,0.657479
59.82,0.657499
59.83,0.657519
59.84,0.657539
59.85,0.657559
59.86,0.65758
59.87,0.6576
59.88,0.65762
59.89,0.65764
59.9,0.65766
59.91,0.657681
59.92,0.657701
59.93,0.657721
59.94,0.657741
59.95,0.657761
59.96,0.657782
59.97,0.657802
59.98,0.657822
59.99,0.657842
60,0.657862
60.01,0.657883
60.02,0.657903
60.03,0.657923
60.04,0.657943
60.05,0.657963
60.06,0.657984
60.07,0.658004
60.08,0.658024
60.09,0.658044
60.1,0.658064
60.11,0.658084
60.12,0.658105
60.13,0.658125
60.14,0.658145
60.15,0.658165
60.16,0.658185
60.17,0.658205
60.18,0.658226
60.19,0.658246
60.2,0.658266
60.21,0.658286
60.22,0.658306
60.23,0.658326
60.24,0.658347
60.25,0.658367
60.26,0.658387
60.27,0.658407
60.28,0.658427
60.29,0.658447
60.3,0.658468
60.31,0.658488
60.32,0.658508
60.33,0.658528
60.34,0.658548
60.35,0.658568
60.36,0.658588
60.37,0.658609
60.38,0.658629
60.39,0.658649
60.4,0.658669
60.41,0.658689
60.42,0.658709
60.43,0.658729
60.44,0.658749
60.45,0.65877
60.46,0.65879
60.47,0.65881
60.48,0.65883
60.49,0.65885
60.5,0.65887
60.51,0.65889
60.52,0.65891
60.53,0.658931
60.54,0.658951
60.55,0.658971
60.56,0.658991
60.57,0.659011
60.58,0.659031
60.59,0.659051
60.6,0.659071
60.61,0.659091
60.62,0.659112
60.63,0.659132
60.64,0.659152
60.65,0.659172
60.66,0.659192
60.67,0.659212
60.68,0.659232
60.69,0.659252
60.7,0.659272
60.71,0.659292
60.72,0.659313
60.73,0.659333
60.74,0.659353
60.75,0.659373
60.76,0.659393
60.77,0.659413
60.78,0.659433
60.79,0.659453
60.8,0.659473
60.81,0.659493
60.82,0.659513
60.83,0.659533
60.84,0.659553
60.85,0.659574
60.86,0.659594
60.87,0.659614
60.88,0.659634
60.89,0.659654
60.9,0.659674
60.91,0.659694
60.92,0.659714
60.93,0.659734
60.94,0.659754
60.95,0.659774
60.96,0.659794
60.97,0.659814
60.98,0.659834
60.99,0.659854
61,0.659874
61.01,0.659894
61.02,0.659915
61.03,0.659935
61.04,0.659955
61.05,0.659975
61.06,0.659995
61.07,0.660015
61.08,0.660035
61.09,0.660055
61.1,0.660075
61.11,0.660095
61.12,0.660115
61.13,0.660135
61.14,0.660155
61.15,0.660175
61.16,0.660195
61.17,0.660215
61.18,0.660235
61.19,0.660255
61.2,0.660275
61.21,0.660295
61.22,0.660315
61.23,0.660335
61.24,0.660355
61.25,0.660375
61.26,0.660395
61.27,0.660415
61.28,0.660435
61.29,0.660455
61.3,0.660475
61.31,0.660495
61.32,0.660515
61.33,0.660535
61.34,0.660555
61.35,0.660575
61.36,0.660595
61.37,0.660615
61.38,0.660635
61.39,0.660655
61.4,0.660675
61.41,0.660695
61.42,0.660715
61.43,0.660735
61.44,0.660755
61.45,0.660775
61.46,0.660795
61.47,0.660815
61.48,0.660835
61.49,0.660855
61.5,0.660875
61.51,0.660895
61.52,0.660915
61.53,0.660935
61.54,0.660955
61.55,0.660975
61.56,0.660995
61.57,0.661015
61.58,0.661035
61.59,0.661055
61.6,0.661075
61.61,0.661095
61.62,0.661115
61.63,0.661135
61.64,0.661155
61.65,0.661174
61.66,0.661194
61.67,0.661214
61.68,0.661234
61.69,0.661254
61.7,0.661274
61.71,0.661294
61.72,0.661314
61.73,0.661334
61.74,0.661354
61.75,0.661374
61.76,0.661394
61.77,0.661414
61.78,0.661434
61.79,0.661454
61.8,0.661474
61.81,0.661494
61.82,0.661514
61.83,0.661533
61.84,0.661553
61.85,0.661573
61.86,0.661593
61.87,0.661613
61.88,0.661633
61.89,0.661653
61.9,0.661673
61.91,0.661693
61.92,0.661713
61.93,0.661733
61.94,0.661753
61.95,0.661773
61.96,0.661792
61.97,0.661812
61.98,0.661832
61.99,0.661852
62,0.661872
62.01,0.661892
62.02,0.661912
62.03,0.661932
62.04,0.661952
62.05,0.661972
62.06,0.661991
62.07,0.662011
62.08,0.662031
62.09,0.662051
62.1,0.662071
62.11,0.662091
62.12,0.662111
62.13,0.662131
62.14,0.662151
62.15,0.66217
62.16,0.66219
62.17,0.66221
62.18,0.66223
62.19,0.66225
62.2,0.66227
62.21,0.66229
62.22,0.66231
62.23,0.66233
62.24,0.662349
62.25,0.662369
62.26,0.662389
62.27,0.662409
62.28,0.662429
62.29,0.662449
62.3,0.662469
62.31,0.662488
62.32,0.662508
62.33,0.662528
62.34,0.662548
62.35,0.662568
62.36,0.662588
62.37,0.662608
62.38,0.662627
62.39,0.662647
62.4,0.662667
62.41,0.662687
62.42,0.662707
62.43,0.662727
62.44,0.662747
62.45,0.662766
62.46,0.662786
62.47,0.662806
62.48,0.662826
62.49,0.662846
62.5,0.662866
62.51,0.662885
62.52,0.662905
62.53,0.662925
62.54,0.662945
62.55,0.662965
62.56,0.662985
62.57,0.663004
62.58,0.663024
62.59,0.663044
62.6,0.663064
62.61,0.663084
62.62,0.663104
62.63,0.663123
62.64,0.663143
62.65,0.663163
62.66,0.663183
62.67,0.663203
62.68,0.663222
62.69,0.663242
62.7,0.663262
62.71,0.663282
62.72,0.663302
62.73,0.663321
62.74,0.663341
62.75,0.663361
62.76,0.663381
62.77,0.663401
62.78,0.663421
62.79,0.66344
62.8,0.66346
62.81,0.66348
62.82,0.6635
62.83,0.663519
62.84,0.663539
62.85,0.663559
62.86,0.663579
62.87,0.663599
62.88,0.663618
62.89,0.663638
62.9,0.663658
62.91,0.663678
62.92,0.663698
62.93,0.663717
62.94,0.663737
62.95,0.663757
62.96,0.663777
62.97,0.663796
62.98,0.663816
62.99,0.663836
63,0.663856
63.01,0.663875
63.02,0.663895
63.03,0.663915
63.04,0.663935
63.05,0.663955
63.06,0.663974
63.07,0.663994
63.08,0.664014
63.09,0.664034
63.1,0.664053
63.11,0.664073
63.12,0.664093
63.13,0.664113
63.14,0.664132
63.15,0.664152
63.16,0.664172
63.17,0.664192
63.18,0.664211
63.19,0.664231
63.2,0.664251
63.21,0.664271
63.22,0.66429
63.23,0.66431
63.24,0.66433
63.25,0.66435
63.26,0.664369
63.27,0.664389
63.28,0.664409
63.29,0.664428
63.3,0.664448
63.31,0.664468
63.32,0.664488
63.33,0.664507
63.34,0.664527
63.35,0.664547
63.36,0.664567
63.37,0.664586
63.38,0.664606
63.39,0.664626
63.4,0.664645
63.41,0.664665
63.42,0.664685
63.43,0.664705
63.44,0.664724
63.45,0.664744
63.46,0.664764
63.47,0.664783
63.48,0.664803
63.49,0.664823
63.5,0.664842
63.51,0.664862
63.52,0.664882
63.53,0.664902
63.54,0.664921
63.55,0.664941
63.56,0.664961
63.57,0.66498
63.58,0.665
63.59,0.66502
63.6,0.665039
63.61,0.665059
63.62,0.665079
63.63,0.665098
63.64,0.665118
63.65,0.665138
63.66,0.665157
63.67,0.665177
63.68,0.665197
63.69,0.665217
63.7,0.665236
63.71,0.665256
63.72,0.665276
63.73,0.665295
63.74,0.665315
63.75,0.665335
63.76,0.665354
63.77,0.665374
63.78,0.665394
63.79,0.665413
63.8,0.665433
63.81,0.665453
63.82,0.665472
63.83,0.665492
63.84,0.665511
63.85,0.665531
63.86,0.665551
63.87,0.66557
63.88,0.66559
63.89,0.66561
63.9,0.665629
63.91,0.665649
63.92,0.665669
63.93,0.665688
63.94,0.665708
63.95,0.665728
63.96,0.665747
63.97,0.665767
63.98,0.665787
63.99,0.665806
64,0.665826
64.01,0.665845
64.02,0.665865
64.03,0.665885
64.04,0.665904
64.05,0.665924
64.06,0.665944
64.07,0.665963
64.08,0.665983
64.09,0.666002
64.1,0.666022
64.11,0.666042
64.12,0.666061
64.13,0.666081
64.14,0.666101
64.15,0.66612
64.16,0.66614
64.17,0.666159
64.18,0.666179
64.19,0.666199
64.2,0.666218
64.21,0.666238
64.22,0.666257
64.23,0.666277
64.24,0.666297
64.25,0.666316
64.26,0.666336
64.27,0.666355
64.28,0.666375
64.29,0.666395
64.3,0.666414
64.31,0.666434
64.32,0.666453
64.33,0.666473
64.34,0.666493
64.35,0.666512
64.36,0.666532
64.37,0.666551
64.38,0.666571
64.39,0.666591
64.4,0.66661
64.41,0.66663
64.42,0.666649
64.43,0.666669
64.44,0.666688
64.45,0.666708
64.46,0.666728
64.47,0.666747
64.48,0.666767
64.49,0.666786
64.5,0.666806
64.51,0.666825
64.52,0.666845
64.53,0.666865
64.54,0.666884
64.55,0.666904
64.56,0.666923
64.57,0.666943
64.58,0.666962
64.59,0.666982
64.6,0.667001
64.61,0.667021
64.62,0.667041
64.63,0.66706
64.64,0.66708
64.65,0.667099
64.66,0.667119
64.67,0.667138
64.68,0.667158
64.69,0.667177
64.7,0.667197
64.71,0.667217
64.72,0.667236
64.73,0.667256
64.74,0.667275
64.75,0.667295
64.76,0.667314
64.77,0.667334
64.78,0.667353
64.79,0.667373
64.8,0.667392
64.81,0.667412
64.82,0.667431
64.83,0.667451
64.84,0.66747
64.85,0.66749
64.86,0.667509
64.87,0.667529
64.88,0.667549
64.89,0.667568
64.9,0.667588
64.91,0.667607
64.92,0.667627
64.93,0.667646
64.94,0.667666
64.95,0.667685
64.96,0.667705
64.97,0.667724
64.98,0.667744
64.99,0.667763
65,0.667783
65.01,0.667802
65.02,0.667822
65.03,0.667841
65.04,0.667861
65.05,0.66788
65.06,0.6679
65.07,0.667919
65.08,0.667939
65.09,0.667958
65.1,0.667978
65.11,0.667997
65.12,0.668017
65.13,0.668036
65.14,0.668056
65.15,0.668075
65.16,0.668095
65.17,0.668114
65.18,0.668133
65.19,0.668153
65.2,0.668172
65.21,0.668192
65.22,0.668211
65.23,0.668231
65.24,0.66825
65.25,0.66827
65.26,0.668289
65.27,0.668309
65.28,0.668328
65.29,0.668348
65.3,0.668367
65.31,0.668387
65.32,0.668406
65.33,0.668426
65.34,0.668445
65.35,0.668464
65.36,0.668484
65.37,0.668503
65.38,0.668523
65.39,0.668542
65.4,0.668562
65.41,0.668581
65.42,0.668601
65.43,0.66862
65.44,0.66864
65.45,0.668659
65.46,0.668678
65.47,0.668698
65.48,0.668717
65.49,0.668737
65.5,0.668756
65.51,0.668776
65.52,0.668795
65.53,0.668814
65.54,0.668834
65.55,0.668853
65.56,0.668873
65.57,0.668892
65.58,0.668912
65.59,0.668931
65.6,0.668951
65.61,0.66897
65.62,0.668989
65.63,0.669009
65.64,0.669028
65.65,0.669048
65.66,0.669067
65.67,0.669086
65.68,0.669106
65.69,0.669125
65.7,0.669145
65.71,0.669164
65.72,0.669184
65.73,0.669203
65.74,0.669222
65.75,0.669242
65.76,0.669261
65.77,0.669281
65.78,0.6693
65.79,0.669319
65.8,0.669339
65.81,0.669358
65.82,0.669378
65.83,0.669397
65.84,0.669416
65.85,0.669436
65.86,0.669455
65.87,0.669475
65.88,0.669494
65.89,0.669513
65.9,0.669533
65.91,0.669552
65.92,0.669571
65.93,0.669591
65.94,0.66961
65.95,0.66963
65.96,0.669649
65.97,0.669668
65.98,0.669688
65.99,0.669707
66,0.669727
66.01,0.669746
66.02,0.669765
66.03,0.669785
66.04,0.669804
66.05,0.669823
66.06,0.669843
66.07,0.669862
66.08,0.669882
66.09,0.669901
66.1,0.66992
66.11,0.66994
66.12,0.669959
66.13,0.669978
66.14,0.669998
66.15,0.670017
66.16,0.670036
66.17,0.670056
66.18,0.670075
66.19,0.670094
66.2,0.670114
66.21,0.670133
66.22,0.670152
66.23,0.670172
66.24,0.670191
66.25,0.670211
66.26,0.67023
66.27,0.670249
66.28,0.670269
66.29,0.670288
66.3,0.670307
66.31,0.670327
66.32,0.670346
66.33,0.670365
66.34,0.670385
66.35,0.670404
66.36,0.670423
66.37,0.670443
66.38,0.670462
66.39,0.670481
66.4,0.670501
66.41,0.67052
66.42,0.670539
66.43,0.670559
66.44,0.670578
66.45,0.670597
66.46,0.670616
66.47,0.670636
66.48,0.670655
66.49,0.670674
66.5,0.670694
66.51,0.670713
66.52,0.670732
66.53,0.670752
66.54,0.670771
66.55,0.67079
66.56,0.67081
66.57,0.670829
66.58,0.670848
66.59,0.670868
66.6,0.670887
66.61,0.670906
66.62,0.670925
66.63,0.670945
66.64,0.670964
66.65,0.670983
66.66,0.671003
66.67,0.671022
66.68,0.671041
66.69,0.67106
66.7,0.67108
66.71,0.671099
66.72,0.671118
66.73,0.671138
66.74,0.671157
66.75,0.671176
66.76,0.671195
66.77,0.671215
66.78,0.671234
66.79,0.671253
66.8,0.671273
66.81,0.671292
66.82,0.671311
66.83,0.67133
66.84,0.67135
66.85,0.671369
66.86,0.671388
66.87,0.671407
66.88,0.671427
66.89,0.671446
66.9,0.671465
66.91,0.671485
66.92,0.671504
66.93,0.671523
66.94,0.671542
66.95,0.671562
66.96,0.671581
66.97,0.6716
66.98,0.671619
66.99,0.671639
67,0.671658
67.01,0.671677
67.02,0.671696
67.03,0.671716
67.04,0.671735
67.05,0.671754
67.06,0.671773
67.07,0.671793
67.08,0.671812
67.09,0.671831
67.1,0.67185
67.11,0.67187
67.12,0.671889
67.13,0.671908
67.14,0.671927
67.15,0.671946
67.16,0.671966
67.17,0.671985
67.18,0.672004
67.19,0.672023
67.2,0.672043
67.21,0.672062
67.22,0.672081
67.23,0.6721
67.24,0.67212
67.25,0.672139
67.26,0.672158
67.27,0.672177
67.28,0.672196
67.29,0.672216
67.3,0.672235
67.31,0.672254
67.32,0.672273
67.33,0.672292
67.34,0.672312
67.35,0.672331
67.36,0.67235
67.37,0.672369
67.38,0.672388
67.39,0.672408
67.4,0.672427
67.41,0.672446
67.42,0.672465
67.43,0.672485
67.44,0.672504
67.45,0.672523
67.46,0.672542
67.47,0.672561
67.48,0.67258
67.49,0.6726
67.5,0.672619
67.51,0.672638
67.52,0.672657
67.53,0.672676
67.54,0.672696
67.55,0.672715
67.56,0.672734
67.57,0.672753
67.58,0.672772
67.59,0.672792
67.6,0.672811
67.61,0.67283
67.62,0.672849
67.63,0.672868
67.64,0.672887
67.65,0.672907
67.66,0.672926
67.67,0.672945
67.68,0.672964
67.69,0.672983
67.7,0.673002
67.71,0.673022
67.72,0.673041
67.73,0.67306
67.74,0.673079
67.75,0.673098
67.76,0.673117
67.77,0.673137
67.78,0.673156
67.79,0.673175
67.8,0.673194
67.81,0.673213
67.82,0.673232
67.83,0.673251
67.84,0.673271
67.85,0.67329
67.86,0.673309
67.87,0.673328
67.88,0.673347
67.89,0.673366
67.9,0.673385
67.91,0.673405
67.92,0.673424
67.93,0.673443
67.94,0.673462
67.95,0.673481
67.96,0.6735
67.97,0.673519
67.98,0.673539
67.99,0.673558
68,0.673577
68.01,0.673596
68.02,0.673615
68.03,0.673634
68.04,0.673653
68.05,0.673672
68.06,0.673692
68.07,0.673711
68.08,0.67373
68.09,0.673749
68.1,0.673768
68.11,0.673787
68.12,0.673806
68.13,0.673825
68.14,0.673845
68.15,0.673864
68.16,0.673883
68.17,0.673902
68.18,0.673921
68.19,0.67394
68.2,0.673959
68.21,0.673978
68.22,0.673997
68.23,0.674017
68.24,0.674036
68.25,0.674055
68.26,0.674074
68.27,0.674093
68.28,0.674112
68.29,0.674131
68.3,0.67415
68.31,0.674169
68.32,0.674188
68.33,0.674207
68.34,0.674227
68.35,0.674246
68.36,0.674265
68.37,0.674284
68.38,0.674303
68.39,0.674322
68.4,0.674341
68.41,0.67436
68.42,0.674379
68.43,0.674398
68.44,0.674417
68.45,0.674436
68.46,0.674456
68.47,0.674475
68.48,0.674494
68.49,0.674513
68.5,0.674532
68.51,0.674551
68.52,0.67457
68.53,0.674589
68.54,0.674608
68.55,0.674627
68.56,0.674646
68.57,0.674665
68.58,0.674684
68.59,0.674703
68.6,0.674722
68.61,0.674742
68.62,0.674761
68.63,0.67478
68.64,0.674799
68.65,0.674818
68.66,0.674837
68.67,0.674856
68.68,0.674875
68.69,0.674894
68.7,0.674913
68.71,0.674932
68.72,0.674951
68.73,0.67497
68.74,0.674989
68.75,0.675008
68.76,0.675027
68.77,0.675046
68.78,0.675065
68.79,0.675084
68.8,0.675103
68.81,0.675122
68.82,0.675141
68.83,0.675161
68.84,0.67518
68.85,0.675199
68.86,0.675218
68.87,0.675237
68.88,0.675256
68.89,0.675275
68.9,0.675294
68.91,0.675313
68.92,0.675332
68.93,0.675351
68.94,0.67537
68.95,0.675389
68.96,0.675408
68.97,0.675427
68.98,0.675446
68.99,0.675465
69,0.675484
69.01,0.675503
69.02,0.675522
69.03,0.675541
69.04,0.67556
69.05,0.675579
69.06,0.675598
69.07,0.675617
69.08,0.675636
69.09,0.675655
69.1,0.675674
69.11,0.675693
69.12,0.675712
69.13,0.675731
69.14,0.67575
69.15,0.675769
69.16,0.675788
69.17,0.675807
69.18,0.675826
69.19,0.675845
69.2,0.675864
69.21,0.675883
69.22,0.675902
69.23,0.675921
69.24,0.67594
69.25,0.675959
69.26,0.675978
69.27,0.675997
69.28,0.676016
69.29,0.676035
69.3,0.676054
69.31,0.676073
69.32,0.676092
69.33,0.676111
69.34,0.67613
69.35,0.676149
69.36,0.676168
69.37,0.676186
69.38,0.676205
69.39,0.676224
69.4,0.676243
69.41,0.676262
69.42,0.676281
69.43,0.6763
69.44,0.676319
69.45,0.676338
69.46,0.676357
69.47,0.676376
69.48,0.676395
69.49,0.676414
69.5,0.676433
69.51,0.676452
69.52,0.676471
69.53,0.67649
69.54,0.676509
69.55,0.676528
69.56,0.676547
69.57,0.676566
69.58,0.676585
69.59,0.676603
69.6,0.676622
69.61,0.676641
69.62,0.67666
69.63,0.676679
69.64,0.676698
69.65,0.676717
69.66,0.676736
69.67,0.676755
69.68,0.676774
69.69,0.676793
69.7,0.676812
69.71,0.676831
69.72,0.67685
69.73,0.676869
69.74,0.676887
69.75,0.676906
69.76,0.676925
69.77,0.676944
69.78,0.676963
69.79,0.676982
69.8,0.677001
69.81,0.67702
69.82,0.677039
69.83,0.677058
69.84,0.677077
69.85,0.677096
69.86,0.677115
69.87,0.677133
69.88,0.677152
69.89,0.677171
69.9,0.67719
69.91,0.677209
69.92,0.677228
69.93,0.677247
69.94,0.677266
69.95,0.677285
69.96,0.677304
69.97,0.677322
69.98,0.677341
69.99,0.67736
70,0.677379
70.01,0.677398
70.02,0.677417
70.03,0.677436
70.04,0.677455
70.05,0.677474
70.06,0.677493
70.07,0.677511
70.08,0.67753
70.09,0.677549
70.1,0.677568
70.11,0.677587
70.12,0.677606
70.13,0.677625
70.14,0.677644
70.15,0.677662
70.16,0.677681
70.17,0.6777
70.18,0.677719
70.19,0.677738
70.2,0.677757
70.21,0.677776
70.22,0.677795
70.23,0.677813
70.24,0.677832
70.25,0.677851
70.26,0.67787
70.27,0.677889
70.28,0.677908
70.29,0.677927
70.3,0.677946
70.31,0.677964
70.32,0.677983
70.33,0.678002
70.34,0.678021
70.35,0.67804
70.36,0.678059
70.37,0.678078
70.38,0.678096
70.39,0.678115
70.4,0.678134
70.41,0.678153
70.42,0.678172
70.43,0.678191
70.44,0.678209
70.45,0.678228
70.46,0.678247
70.47,0.678266
70.48,0.678285
70.49,0.678304
